	feature	importance	normalized_importance	cumulative_importance
282	AL049423	0.0007807597638093055	0.0007807597638093055	0.6127792864946539
283	NM_005101	0.0007804648847626478	0.0007804648847626478	0.6135597513794165
284	Contig28179_RC	0.0007775054866893635	0.0007775054866893635	0.6143372568661059
285	Contig39226_RC	0.00077515668000006	0.00077515668000006	0.6151124135461059
286	Contig54536	0.0007734648105571678	0.0007734648105571678	0.6158858783566631
287	Contig67169_RC	0.000771492728643039	0.000771492728643039	0.6166573710853062
288	Contig11648_RC	0.0007701859573063111	0.0007701859573063111	0.6174275570426124
289	Contig66143_RC	0.0007694045419531411	0.0007694045419531411	0.6181969615845656
290	X99142	0.0007683464358802244	0.0007683464358802244	0.6189653080204458
291	NM_004374	0.0007560083358504815	0.0007560083358504815	0.6197213163562962
292	Contig31010_RC	0.0007556957424342605	0.0007556957424342605	0.6204770120987305
293	Contig28028_RC	0.000755358236497524	0.000755358236497524	0.621232370335228
294	Contig47456_RC	0.0007553093626527743	0.0007553093626527743	0.6219876796978808
295	NM_001218	0.0007546878517234177	0.0007546878517234177	0.6227423675496042
296	Contig41548_RC	0.0007527300696128625	0.0007527300696128625	0.6234950976192171
297	Contig42011_RC	0.0007519521866622036	0.0007519521866622036	0.6242470498058793
298	Contig33121_RC	0.0007510110371285297	0.0007510110371285297	0.6249980608430078
299	NM_012445	0.0007496117884375359	0.0007496117884375359	0.6257476726314454
300	NM_004994	0.0007492616587696247	0.0007492616587696247	0.626496934290215
301	Contig46802_RC	0.0007487454447210149	0.0007487454447210149	0.6272456797349361
302	U28831	0.0007465918878356637	0.0007465918878356637	0.6279922716227717
303	Contig13929_RC	0.0007459158392118322	0.0007459158392118322	0.6287381874619835
304	AK001423	0.0007439939105015354	0.0007439939105015354	0.629482181372485
305	X52015	0.0007418470049017304	0.0007418470049017304	0.6302240283773868
306	Contig693_RC	0.0007406307726335483	0.0007406307726335483	0.6309646591500203
307	Contig44191_RC	0.0007405237042878678	0.0007405237042878678	0.6317051828543082
308	NM_014286	0.0007399602981385362	0.0007399602981385362	0.6324451431524467
309	AL109706	0.0007371167343025054	0.0007371167343025054	0.6331822598867493
310	AF111849	0.0007336817234092992	0.0007336817234092992	0.6339159416101585
311	Contig36761_RC	0.0007328008419483609	0.0007328008419483609	0.6346487424521069
312	AL080079	0.0007298816483726906	0.0007298816483726906	0.6353786241004796
313	NM_000600	0.0007292523380924207	0.0007292523380924207	0.636107876438572
314	AL117638	0.0007286116505346958	0.0007286116505346958	0.6368364880891068
315	AL109791	0.0007282107178680974	0.0007282107178680974	0.6375646988069749
316	AF097021	0.0007278064472595607	0.0007278064472595607	0.6382925052542344
317	Contig16453_RC	0.0007195897822469114	0.0007195897822469114	0.6390120950364814
318	NM_002407	0.0007130150473711352	0.0007130150473711352	0.6397251100838525
319	AB023211	0.0007125950276273667	0.0007125950276273667	0.6404377051114798
320	NM_001150	0.0007116860299503318	0.0007116860299503318	0.6411493911414301
321	Contig7147	0.000708520358209954	0.000708520358209954	0.6418579114996401
322	Contig52182_RC	0.0007066964666007033	0.0007066964666007033	0.6425646079662408
323	X72308	0.0007064005757009388	0.0007064005757009388	0.6432710085419417
324	Contig31142_RC	0.0007063224340274519	0.0007063224340274519	0.6439773309759692
325	Contig29022_RC	0.000705636072439834	0.000705636072439834	0.644682967048409
326	NM_014897	0.000703685389361802	0.000703685389361802	0.6453866524377708
327	AL117612	0.0007035935669391257	0.0007035935669391257	0.64609024600471
328	NM_006681	0.0006960850600560075	0.0006960850600560075	0.646786331064766
329	NM_004864	0.0006933449157279872	0.0006933449157279872	0.647479675980494
330	NM_005362	0.0006931008880872455	0.0006931008880872455	0.6481727768685813
331	NM_005478	0.0006910655441871737	0.0006910655441871737	0.6488638424127685
332	NM_000849	0.0006906677010153426	0.0006906677010153426	0.6495545101137838
333	NM_006419	0.0006897312326023861	0.0006897312326023861	0.6502442413463863
334	Contig44909_RC	0.00068719962718594	0.00068719962718594	0.6509314409735721
335	AL110171	0.0006856206265771855	0.0006856206265771855	0.6516170616001493
336	NM_003181	0.0006849015417345506	0.0006849015417345506	0.6523019631418838
337	Contig53445_RC	0.0006826891010869072	0.0006826891010869072	0.6529846522429708
338	AL080199	0.0006819552142549801	0.0006819552142549801	0.6536666074572257
339	Contig31646_RC	0.0006799919829548925	0.0006799919829548925	0.6543465994401806
340	NM_016640	0.0006777091584755453	0.0006777091584755453	0.6550243085986561
341	Contig6212_RC	0.00067556830761566	0.00067556830761566	0.6556998769062717
342	NM_002001	0.0006744169773265676	0.0006744169773265676	0.6563742938835984
343	NM_000582	0.0006743025961918714	0.0006743025961918714	0.6570485964797902
344	Contig23211_RC	0.0006738072984792832	0.0006738072984792832	0.6577224037782695
345	NM_007088	0.0006711873793752344	0.0006711873793752344	0.6583935911576447
346	L11645	0.0006702842676357829	0.0006702842676357829	0.6590638754252806
347	Contig57076_RC	0.0006649706486097601	0.0006649706486097601	0.6597288460738903
348	Contig40238_RC	0.0006628712182156981	0.0006628712182156981	0.660391717292106
349	Contig51202_RC	0.0006620272910531686	0.0006620272910531686	0.6610537445831591
350	NM_003489	0.0006597934757411217	0.0006597934757411217	0.6617135380589002
351	Contig45645_RC	0.0006594607525370555	0.0006594607525370555	0.6623729988114373
352	NM_018407	0.0006581129012554084	0.0006581129012554084	0.6630311117126927
353	Contig11097_RC	0.0006575796129254173	0.0006575796129254173	0.6636886913256181
354	NM_015507	0.0006567191509072684	0.0006567191509072684	0.6643454104765254
355	Contig14996_RC	0.0006560513462676389	0.0006560513462676389	0.6650014618227931
356	NM_002343	0.0006536336737238728	0.0006536336737238728	0.6656550954965169
357	NM_002164	0.0006532411070136196	0.0006532411070136196	0.6663083366035305
358	AB037745	0.0006502698293079896	0.0006502698293079896	0.6669586064328384
359	NM_005564	0.0006470078138383623	0.0006470078138383623	0.6676056142466767
360	AK002016	0.0006466001316803388	0.0006466001316803388	0.6682522143783571
361	NM_002774	0.0006462764807096668	0.0006462764807096668	0.6688984908590668
362	Contig57595	0.0006438514187677985	0.0006438514187677985	0.6695423422778346
363	AF131770	0.0006419079900205132	0.0006419079900205132	0.6701842502678551
364	Contig5804_RC	0.0006418780588489903	0.0006418780588489903	0.6708261283267041
365	NM_006551	0.0006414154022427681	0.0006414154022427681	0.6714675437289468
366	NM_017414	0.0006391208187534557	0.0006391208187534557	0.6721066645477003
367	AL133086	0.0006377667582694659	0.0006377667582694659	0.6727444313059697
368	AF144054	0.0006360370634955839	0.0006360370634955839	0.6733804683694653
369	AL137567	0.0006359319001700458	0.0006359319001700458	0.6740164002696354
370	NM_000597	0.0006354749535726333	0.0006354749535726333	0.674651875223208
371	AJ270996	0.0006310971483292682	0.0006310971483292682	0.6752829723715373
372	AK002107	0.000630870971961118	0.000630870971961118	0.6759138433434985
